Shipment_ID,Date,Origin_Port,Destination_Port,Volume_TEU,Distance_nm,Carrier_Reliability_Score,Weather_Condition,Geopolitical_Risk_Score,Fuel_Price_Index,Product_Category,Transport_Mode,Disruption_Occurred,Lead_Time_Days,Predicted_ETA_Date,Predicted_ETA_Days,Transit_Port
SC-32736,2024-03-07,Mersin,Shanghai,4209,11157,0.8689,Clear,4.6,102.53,Textiles,Sea,0,25.8,2024-04-01 19:12:00,25.8,New York
SC-37990,2024-04-09,Valencia,Los Angeles,7407,8022,0.6963,Clear,2.8,113.46,Chemicals,Sea,0,18.6,2024-04-27 14:24:00,18.6,Marsaxlokk
SC-72551,2024-01-12,Atina,Trieste,9974,4038,0.5652,Clear,4.1,143.27,Auto Parts,Sea,0,9.3,2024-01-21 07:12:00,9.3,Mersin
SC-68161,2024-08-24,Valencia,Ningbo,9322,3850,0.6603,Rain,1.4,84.8,Machinery,Sea,0,8.9,2024-09-01 21:36:00,8.9,Trieste
SC-89623,2024-11-17,Trieste,Mersin,6186,9432,0.5969,Rain,1.2,139.94,Electronics,Sea,0,21.8,2024-12-08 19:12:00,21.8,Ambarli
SC-32440,2024-09-14,Ningbo,Busan,8987,10926,0.8109,Clear,3.0,119.03,Machinery,Sea,0,25.3,2024-10-09 07:12:00,25.3,Atina
SC-45205,2024-12-02,Ningbo,Singapore,4568,4453,0.6784,Clear,2.3,126.55,Textiles,Sea,0,10.3,2024-12-12 07:12:00,10.3,Atina
SC-90811,2024-05-14,Trieste,Valencia,3016,5016,0.6475,Clear,1.0,83.91,Textiles,Sea,0,11.6,2024-05-25 14:24:00,11.6,Mersin
SC-65103,2024-08-09,Antwerp,Busan,8223,8625,0.8786,Clear,1.7,133.3,Auto Parts,Sea,1,26.0,2024-09-04 00:00:00,26.0,Piraeus
SC-80812,2024-06-04,Ningbo,Hamburg,5796,9404,0.6153,Clear,1.9,88.94,Textiles,Sea,0,21.8,2024-06-25 19:12:00,21.8,İzmir
SC-51627,2024-05-21,Felixstowe,Rotterdam,9928,6003,0.7934,Clear,2.2,147.54,Chemicals,Sea,0,13.9,2024-06-03 21:36:00,13.9,New York
SC-29008,2024-06-06,New York,Barcelona,13728,4313,0.5973,Clear,4.5,135.95,Machinery,Sea,0,10.0,2024-06-16 00:00:00,10.0,Piraeus
SC-81274,2024-11-21,Barcelona,Rotterdam,3692,6623,0.8574,Clear,2.7,114.5,Textiles,Sea,0,15.3,2024-12-06 07:12:00,15.3,Tanger Med
SC-42402,2024-12-09,Ambarli,Ambarli,12239,5163,0.8126,Clear,3.7,144.69,Auto Parts,Sea,0,12.0,2024-12-21 00:00:00,12.0,Atina
SC-63384,2024-09-18,Marsilya,Los Angeles,5562,9186,0.8991,Clear,1.1,91.84,Electronics,Sea,0,21.3,2024-10-09 07:12:00,21.3,Marsaxlokk
SC-15793,2024-10-09,Hamburg,Rotterdam,13159,9015,0.5342,Rain,4.3,149.42,Machinery,Sea,0,20.9,2024-10-29 21:36:00,20.9,Barcelona
SC-15571,2024-12-03,Singapore,Antwerp,9325,9782,0.6051,Storm,2.0,130.18,Auto Parts,Sea,1,29.4,2025-01-01 09:36:00,29.4,Tanger Med
SC-26209,2024-12-09,Atina,Antwerp,13700,7214,0.5772,Fog,2.2,86.89,Auto Parts,Sea,1,21.7,2024-12-30 16:48:00,21.7,Atina
SC-53148,2024-08-16,Valencia,Marsilya,4269,10621,0.5953,Clear,1.2,117.56,Machinery,Sea,0,24.6,2024-09-09 14:24:00,24.6,Singapore
SC-12224,2024-10-06,Atina,Trieste,12186,8938,0.5515,Clear,2.6,129.76,Auto Parts,Sea,0,20.7,2024-10-26 16:48:00,20.7,Jebel Ali
SC-58695,2024-12-23,İzmir,İzmir,9602,4988,0.781,Clear,4.4,122.91,Electronics,Sea,0,11.5,2025-01-03 12:00:00,11.5,New York
SC-42441,2024-10-16,Valencia,Los Angeles,3000,7156,0.7967,Clear,2.5,109.68,Electronics,Sea,0,16.6,2024-11-01 14:24:00,16.6,Piraeus
SC-49129,2024-06-16,Hamburg,Valencia,10311,7512,0.9217,Clear,4.6,97.37,Textiles,Sea,0,17.4,2024-07-03 09:36:00,17.4,Jebel Ali
SC-72368,2024-02-16,Busan,Valencia,9853,11788,0.7089,Clear,4.5,96.68,Chemicals,Sea,0,27.3,2024-03-14 07:12:00,27.3,Atina
SC-54760,2024-07-21,Barcelona,Rotterdam,11400,4350,0.7662,Clear,1.2,144.89,Textiles,Sea,0,10.1,2024-07-31 02:24:00,10.1,New York
SC-33478,2024-08-01,Dubai,Rotterdam,6971,11971,0.9957,Clear,2.2,96.43,Chemicals,Sea,0,27.7,2024-08-28 16:48:00,27.7,Mersin
SC-81854,2024-09-02,New York,Tokyo,3632,5988,0.7659,Clear,4.6,147.37,Machinery,Sea,0,13.9,2024-09-15 21:36:00,13.9,New York
SC-95716,2024-01-24,Ambarli,Shanghai,7072,4870,0.7868,Clear,1.1,94.72,Auto Parts,Sea,0,11.3,2024-02-04 07:12:00,11.3,Jebel Ali
SC-22180,2024-11-16,İzmir,Valencia,4591,8487,0.998,Clear,4.1,106.9,Textiles,Sea,0,19.6,2024-12-05 14:24:00,19.6,Ambarli
SC-25372,2024-09-30,Felixstowe,Ambarli,4156,4910,0.9971,Rain,4.6,80.86,Auto Parts,Sea,0,11.4,2024-10-11 09:36:00,11.4,Ambarli
SC-39796,2024-02-13,Mersin,Shanghai,9706,6613,0.712,Clear,4.1,143.22,Textiles,Sea,0,15.3,2024-02-28 07:12:00,15.3,Piraeus
SC-68272,2024-11-27,Valencia,Shanghai,5213,4864,0.8175,Clear,4.0,87.3,Textiles,Sea,0,11.3,2024-12-08 07:12:00,11.3,New York
SC-99963,2024-11-08,Trieste,İzmir,6464,3017,0.7404,Clear,4.4,105.01,Electronics,Sea,0,7.0,2024-11-15 00:00:00,7.0,İzmir
SC-64040,2024-12-28,Marsilya,Barcelona,9201,6690,0.8604,Rain,3.7,138.98,Chemicals,Sea,1,20.1,2025-01-17 02:24:00,20.1,Jebel Ali
SC-85357,2024-06-04,İzmir,Trieste,4032,11524,0.9692,Clear,2.7,135.43,Machinery,Sea,1,34.7,2024-07-08 16:48:00,34.7,Atina
SC-81368,2024-07-17,Busan,Rotterdam,4221,10373,0.6548,Clear,1.3,138.91,Auto Parts,Sea,0,24.0,2024-08-10 00:00:00,24.0,Tanger Med
SC-88356,2024-06-10,Shanghai,Atina,8666,8759,0.9094,Clear,4.2,143.99,Textiles,Sea,0,20.3,2024-06-30 07:12:00,20.3,Jebel Ali
SC-26211,2024-08-21,Singapore,Rotterdam,4449,4451,0.8274,Fog,4.6,143.77,Auto Parts,Sea,1,13.4,2024-09-03 09:36:00,13.4,Trieste
SC-15842,2024-06-11,Valencia,Barcelona,9234,3952,0.6401,Clear,3.0,133.93,Electronics,Sea,0,9.1,2024-06-20 02:24:00,9.1,Piraeus
SC-73115,2024-04-25,Dubai,Hamburg,10990,6700,0.8986,Clear,3.1,120.77,Machinery,Sea,0,15.5,2024-05-10 12:00:00,15.5,Marsaxlokk
SC-76852,2024-04-02,Felixstowe,Antwerp,10956,10454,0.7136,Clear,2.6,119.31,Chemicals,Sea,0,24.2,2024-04-26 04:48:00,24.2,Piraeus
SC-55968,2024-02-11,Shanghai,Rotterdam,10115,8213,0.5602,Fog,4.4,80.9,Chemicals,Sea,0,19.0,2024-03-01 00:00:00,19.0,Trieste
SC-27508,2024-10-10,Ningbo,Tokyo,9444,2660,0.9967,Clear,1.1,130.58,Textiles,Sea,1,8.0,2024-10-18 00:00:00,8.0,Tanger Med
SC-32005,2024-07-28,Valencia,Singapore,4091,3315,0.7128,Clear,3.5,95.87,Machinery,Sea,0,7.7,2024-08-04 16:48:00,7.7,Tanger Med
SC-64575,2024-07-24,Antwerp,Atina,13077,9381,0.7708,Clear,4.6,138.01,Chemicals,Sea,0,21.7,2024-08-14 16:48:00,21.7,Trieste
SC-90742,2024-08-07,Ambarli,Ambarli,2877,4919,0.904,Clear,1.4,118.77,Machinery,Sea,0,11.4,2024-08-18 09:36:00,11.4,New York
SC-28971,2024-10-06,Shanghai,İzmir,6301,4072,0.9804,Clear,4.8,149.11,Auto Parts,Sea,0,9.4,2024-10-15 09:36:00,9.4,Tanger Med
SC-35599,2024-05-15,Shanghai,Barcelona,7489,7442,0.9364,Clear,4.9,94.72,Electronics,Sea,0,17.2,2024-06-01 04:48:00,17.2,Tanger Med
SC-97592,2024-04-15,Los Angeles,Tokyo,4130,4019,0.7625,Rain,4.7,130.64,Machinery,Sea,0,9.3,2024-04-24 07:12:00,9.3,İzmir
SC-76914,2024-04-27,Mersin,Busan,14258,8625,0.7728,Clear,2.9,118.33,Machinery,Sea,0,20.0,2024-05-17 00:00:00,20.0,Piraeus
SC-77055,2024-08-24,Felixstowe,Busan,5937,2815,0.6404,Clear,2.5,145.23,Chemicals,Sea,0,6.5,2024-08-30 12:00:00,6.5,New York
SC-97697,2024-11-04,Trieste,Los Angeles,7955,6777,0.7314,Clear,3.8,98.62,Textiles,Sea,0,15.7,2024-11-19 16:48:00,15.7,Mersin
SC-15355,2024-04-09,Valencia,Dubai,15646,6734,0.9734,Clear,2.3,84.16,Textiles,Sea,0,15.6,2024-04-24 14:24:00,15.6,Mersin
SC-64120,2024-09-17,Los Angeles,Hamburg,4433,5629,0.8635,Clear,1.3,118.07,Auto Parts,Sea,0,13.0,2024-09-30 00:00:00,13.0,Piraeus
SC-84619,2024-10-31,Valencia,Singapore,9144,4753,0.5059,Clear,4.6,116.51,Chemicals,Sea,0,11.0,2024-11-11 00:00:00,11.0,Singapore
SC-48342,2024-12-19,Trieste,Felixstowe,11990,8505,0.5583,Clear,3.5,101.82,Chemicals,Sea,0,19.7,2025-01-07 16:48:00,19.7,Atina
SC-95992,2024-10-12,New York,Felixstowe,6465,6685,0.9619,Clear,1.8,149.06,Electronics,Sea,0,15.5,2024-10-27 12:00:00,15.5,Mersin
SC-88860,2024-11-23,İzmir,Dubai,5991,2201,0.9244,Fog,1.1,84.88,Textiles,Sea,0,5.1,2024-11-28 02:24:00,5.1,İzmir
SC-12257,2024-04-12,Ambarli,Antwerp,7840,3004,0.7431,Rain,3.9,119.87,Chemicals,Sea,0,7.0,2024-04-19 00:00:00,7.0,Marsaxlokk
SC-37364,2024-03-03,Atina,Valencia,4632,3312,0.8085,Clear,4.4,98.22,Auto Parts,Sea,0,7.7,2024-03-10 16:48:00,7.7,Atina
SC-34972,2024-06-23,Trieste,Hamburg,16340,4025,0.6448,Clear,2.6,80.13,Electronics,Sea,0,9.3,2024-07-02 07:12:00,9.3,New York
SC-36654,2024-10-08,Atina,Antwerp,5333,5133,0.8964,Fog,1.3,149.15,Textiles,Sea,0,11.9,2024-10-19 21:36:00,11.9,Atina
SC-90769,2024-10-19,Felixstowe,Antwerp,3562,6221,0.8017,Clear,3.6,113.71,Textiles,Sea,0,14.4,2024-11-02 09:36:00,14.4,Dubai
SC-91423,2024-08-13,Marsilya,Antwerp,8178,8192,0.8474,Clear,2.2,140.0,Textiles,Sea,0,19.0,2024-09-01 00:00:00,19.0,Ambarli
SC-39320,2024-01-07,Antwerp,Antwerp,17105,5671,0.6875,Clear,1.6,138.8,Electronics,Sea,0,13.1,2024-01-20 02:24:00,13.1,İzmir
SC-30808,2024-05-06,Dubai,Ningbo,7732,6941,0.7152,Clear,3.0,136.86,Auto Parts,Sea,0,16.1,2024-05-22 02:24:00,16.1,Barcelona
SC-62389,2024-04-01,Mersin,New York,3936,11988,0.6038,Fog,2.9,112.13,Auto Parts,Sea,1,36.1,2024-05-07 02:24:00,36.1,Mersin
SC-44773,2024-07-08,Dubai,Los Angeles,5430,3604,0.974,Fog,3.1,142.71,Chemicals,Sea,1,10.8,2024-07-18 19:12:00,10.8,Trieste
SC-61168,2024-12-24,Felixstowe,Antwerp,5288,3902,0.9733,Clear,4.3,105.71,Chemicals,Sea,0,9.0,2025-01-02 00:00:00,9.0,New York
SC-37747,2024-02-22,Barcelona,Marsilya,6674,6588,0.9089,Clear,2.9,108.59,Textiles,Sea,0,15.2,2024-03-08 04:48:00,15.2,Singapore
SC-86396,2024-08-29,Felixstowe,Singapore,4523,10160,0.9678,Clear,4.6,97.9,Machinery,Sea,1,30.6,2024-09-28 14:24:00,30.6,Jebel Ali
SC-93692,2024-05-11,Atina,Felixstowe,8395,4349,0.8327,Clear,4.4,111.37,Chemicals,Sea,0,10.1,2024-05-21 02:24:00,10.1,Atina
SC-67505,2024-12-29,Tokyo,Shanghai,13482,7059,0.6173,Clear,3.6,149.06,Auto Parts,Sea,1,21.2,2025-01-19 04:48:00,21.2,Dubai
SC-95896,2024-04-21,Atina,Rotterdam,12058,9928,0.8801,Storm,1.2,120.13,Textiles,Sea,1,29.9,2024-05-20 21:36:00,29.9,Piraeus
SC-28135,2024-01-07,Dubai,Rotterdam,3747,9120,0.6626,Clear,4.5,138.18,Auto Parts,Sea,0,21.1,2024-01-28 02:24:00,21.1,Ambarli
SC-57377,2024-08-17,Tokyo,Trieste,8972,6364,0.7202,Clear,4.6,98.43,Textiles,Sea,0,14.7,2024-08-31 16:48:00,14.7,Tanger Med
SC-33554,2024-06-04,Rotterdam,Shanghai,6295,6719,0.6372,Clear,2.5,146.91,Electronics,Sea,0,15.6,2024-06-19 14:24:00,15.6,Jebel Ali
SC-72491,2024-07-15,Ningbo,Trieste,6713,8243,0.7118,Storm,3.1,80.92,Chemicals,Sea,1,24.8,2024-08-08 19:12:00,24.8,Barcelona
SC-65621,2024-11-18,Atina,Valencia,9936,10081,0.8397,Clear,2.1,145.12,Electronics,Sea,0,23.3,2024-12-11 07:12:00,23.3,Mersin
SC-68283,2024-12-29,Barcelona,Singapore,9733,11010,0.5553,Clear,1.1,142.86,Chemicals,Sea,0,25.5,2025-01-23 12:00:00,25.5,Atina
SC-95140,2024-08-10,Trieste,Ambarli,15834,4677,0.5526,Clear,2.9,84.71,Auto Parts,Sea,0,10.8,2024-08-20 19:12:00,10.8,Tanger Med
SC-26923,2024-09-06,Mersin,Mersin,9400,2547,0.8419,Rain,1.5,122.34,Auto Parts,Sea,0,5.9,2024-09-11 21:36:00,5.9,Singapore
SC-57591,2024-03-23,İzmir,Mersin,19554,10550,0.8898,Clear,1.7,134.97,Machinery,Sea,0,24.4,2024-04-16 09:36:00,24.4,New York
SC-72261,2024-08-27,Hamburg,Marsilya,14459,5361,0.7757,Fog,2.9,108.27,Auto Parts,Sea,1,16.1,2024-09-12 02:24:00,16.1,Atina
SC-64336,2024-12-25,Tokyo,İzmir,10930,3924,0.5908,Clear,4.5,86.43,Textiles,Sea,0,9.1,2025-01-03 02:24:00,9.1,Marsaxlokk
SC-84083,2024-11-18,Dubai,Tokyo,3505,7243,0.7154,Clear,4.4,138.06,Machinery,Sea,0,16.8,2024-12-04 19:12:00,16.8,Marsaxlokk
SC-70948,2024-09-19,Hamburg,Dubai,14563,6647,0.8791,Rain,4.9,112.65,Textiles,Sea,0,15.4,2024-10-04 09:36:00,15.4,Tanger Med
SC-43002,2024-07-07,Marsilya,Singapore,8737,8681,0.8429,Rain,2.9,98.43,Machinery,Sea,0,20.1,2024-07-27 02:24:00,20.1,New York
SC-90098,2024-10-16,Trieste,Shanghai,4157,4701,0.5549,Clear,3.2,84.96,Textiles,Sea,0,10.9,2024-10-26 21:36:00,10.9,Barcelona
SC-83016,2024-12-27,Mersin,Busan,7126,2421,0.9846,Clear,4.3,124.81,Machinery,Sea,0,5.6,2025-01-01 14:24:00,5.6,Barcelona
SC-36672,2024-02-27,Los Angeles,Trieste,8268,2335,0.6117,Fog,3.8,82.96,Chemicals,Sea,0,5.4,2024-03-03 09:36:00,5.4,Singapore
SC-14213,2024-01-09,Dubai,Hamburg,2701,11718,0.6102,Clear,1.7,135.38,Chemicals,Sea,0,27.1,2024-02-05 02:24:00,27.1,Piraeus
SC-20293,2024-10-30,New York,Trieste,8562,2056,0.7299,Clear,2.6,133.95,Machinery,Sea,0,4.8,2024-11-03 19:12:00,4.8,İzmir
SC-65860,2024-04-24,Rotterdam,Ningbo,2628,5950,0.6636,Clear,4.7,102.61,Electronics,Sea,0,13.8,2024-05-07 19:12:00,13.8,Atina
SC-72507,2024-07-28,Mersin,İzmir,6558,9055,0.992,Clear,1.6,113.06,Machinery,Sea,0,21.0,2024-08-18 00:00:00,21.0,Jebel Ali
SC-67134,2024-02-10,Dubai,Ambarli,7821,5147,0.5382,Rain,1.8,126.85,Electronics,Sea,0,11.9,2024-02-21 21:36:00,11.9,Mersin
SC-12100,2024-10-30,Tokyo,Shanghai,9623,5537,0.6532,Clear,2.6,147.14,Textiles,Sea,0,12.8,2024-11-11 19:12:00,12.8,Dubai
SC-71997,2024-06-21,Dubai,Busan,10665,8428,0.6914,Clear,4.8,116.41,Machinery,Sea,0,19.5,2024-07-10 12:00:00,19.5,Singapore
SC-38172,2024-08-21,Dubai,Marsilya,8596,2721,0.7467,Clear,1.5,149.77,Electronics,Sea,0,6.3,2024-08-27 07:12:00,6.3,Dubai
SC-30132,2024-10-07,Felixstowe,Busan,6060,2385,0.5082,Fog,3.7,102.76,Machinery,Sea,0,5.5,2024-10-12 12:00:00,5.5,Piraeus
SC-28199,2024-03-18,Los Angeles,Ambarli,6523,4817,0.5412,Rain,1.5,116.85,Chemicals,Sea,0,11.2,2024-03-29 04:48:00,11.2,Dubai
SC-46609,2024-04-17,Ningbo,Ningbo,6537,9426,0.6289,Rain,3.1,88.09,Chemicals,Sea,0,21.8,2024-05-08 19:12:00,21.8,Ambarli
SC-52965,2024-10-07,Rotterdam,Hamburg,4908,9115,0.777,Clear,3.1,118.95,Machinery,Sea,0,21.1,2024-10-28 02:24:00,21.1,Trieste
SC-18016,2024-02-08,Los Angeles,Mersin,8630,2259,0.8839,Clear,1.2,117.54,Machinery,Sea,0,5.2,2024-02-13 04:48:00,5.2,Mersin
SC-49779,2024-04-28,Atina,Rotterdam,11300,6488,0.8432,Fog,4.8,139.42,Auto Parts,Sea,0,15.0,2024-05-13 00:00:00,15.0,Tanger Med
SC-41881,2024-11-30,Dubai,Ambarli,4014,10791,0.7835,Rain,4.2,149.76,Chemicals,Sea,0,25.0,2024-12-25 00:00:00,25.0,Tanger Med
SC-92594,2024-12-01,Singapore,Dubai,7807,9536,0.6986,Rain,2.2,149.03,Textiles,Sea,0,22.1,2024-12-23 02:24:00,22.1,Piraeus
SC-34472,2024-01-27,Dubai,Atina,2559,5255,0.9353,Clear,1.5,96.54,Machinery,Sea,0,12.2,2024-02-08 04:48:00,12.2,Barcelona
SC-61813,2024-04-13,Marsilya,Trieste,5304,11231,0.7299,Clear,2.4,103.69,Auto Parts,Sea,0,26.0,2024-05-09 00:00:00,26.0,Tanger Med
SC-46021,2024-03-14,Barcelona,Los Angeles,9935,6048,0.6496,Rain,4.6,99.23,Machinery,Sea,1,18.2,2024-04-01 04:48:00,18.2,Barcelona
SC-64131,2024-07-09,Antwerp,Marsilya,6288,10947,0.8147,Clear,1.5,93.98,Chemicals,Sea,0,25.3,2024-08-03 07:12:00,25.3,Dubai
SC-34087,2024-11-19,Atina,İzmir,3873,5157,0.8461,Clear,2.4,90.51,Electronics,Sea,0,11.9,2024-11-30 21:36:00,11.9,Atina
SC-22828,2024-05-26,Los Angeles,Valencia,16249,2476,0.6992,Clear,3.0,115.82,Electronics,Sea,0,5.7,2024-05-31 16:48:00,5.7,Trieste
SC-71610,2024-09-11,Los Angeles,Barcelona,13164,7283,0.5141,Clear,1.1,141.07,Chemicals,Sea,0,16.9,2024-09-27 21:36:00,16.9,Barcelona
SC-11401,2024-10-10,İzmir,Barcelona,2513,11791,0.5471,Rain,2.1,121.29,Textiles,Sea,0,27.3,2024-11-06 07:12:00,27.3,Barcelona
SC-95179,2024-07-31,Barcelona,Valencia,8802,4359,0.9228,Clear,3.4,141.09,Auto Parts,Sea,0,10.1,2024-08-10 02:24:00,10.1,Atina
SC-25193,2024-05-02,Valencia,Dubai,6946,9405,0.5283,Rain,2.3,147.16,Machinery,Sea,0,21.8,2024-05-23 19:12:00,21.8,Piraeus
SC-54864,2024-07-24,Singapore,Mersin,3971,10024,0.796,Clear,4.5,106.82,Machinery,Sea,0,23.2,2024-08-16 04:48:00,23.2,Trieste
SC-30307,2024-08-27,Felixstowe,Singapore,3155,3261,0.5919,Fog,4.7,138.5,Machinery,Sea,0,7.5,2024-09-03 12:00:00,7.5,Tanger Med
SC-29611,2024-12-04,New York,Singapore,7904,8323,0.6145,Clear,2.8,83.66,Auto Parts,Sea,0,19.3,2024-12-23 07:12:00,19.3,Barcelona
SC-53791,2024-10-12,Felixstowe,Los Angeles,3586,7937,0.6367,Rain,3.1,113.68,Auto Parts,Sea,0,18.4,2024-10-30 09:36:00,18.4,Singapore
SC-21950,2024-01-22,New York,Felixstowe,4074,3582,0.5191,Clear,3.5,105.78,Chemicals,Sea,0,8.3,2024-01-30 07:12:00,8.3,Dubai
SC-86240,2024-09-15,Los Angeles,Busan,5158,3498,0.5886,Clear,3.7,94.34,Auto Parts,Sea,0,8.1,2024-09-23 02:24:00,8.1,Singapore
SC-87403,2024-12-22,Singapore,Marsilya,13794,10940,0.8252,Clear,1.3,110.69,Machinery,Sea,0,25.3,2025-01-16 07:12:00,25.3,Piraeus
SC-12745,2024-04-14,İzmir,New York,11407,10722,0.7494,Fog,1.2,111.06,Machinery,Sea,1,32.3,2024-05-16 07:12:00,32.3,Dubai
SC-65243,2024-09-14,Tokyo,Dubai,8750,4209,0.8987,Clear,4.5,136.6,Auto Parts,Sea,0,9.7,2024-09-23 16:48:00,9.7,Tanger Med
SC-13866,2024-07-22,Felixstowe,Ambarli,9275,6063,0.5306,Clear,1.9,140.82,Auto Parts,Sea,0,14.0,2024-08-05 00:00:00,14.0,Dubai
SC-42245,2024-11-05,Hamburg,Shanghai,9876,9228,0.9444,Clear,3.3,125.99,Chemicals,Sea,0,21.4,2024-11-26 09:36:00,21.4,Jebel Ali
SC-54724,2024-09-18,İzmir,Busan,3145,11300,0.9982,Clear,3.5,124.34,Electronics,Sea,0,26.2,2024-10-14 04:48:00,26.2,Atina
SC-81354,2024-04-16,İzmir,Singapore,9067,7666,0.5079,Fog,1.7,87.71,Auto Parts,Sea,1,23.1,2024-05-09 02:24:00,23.1,Trieste
SC-61374,2024-09-07,New York,Los Angeles,8462,10681,0.9838,Clear,4.0,120.27,Electronics,Sea,0,24.7,2024-10-01 16:48:00,24.7,Trieste
SC-40116,2024-08-08,Mersin,Barcelona,4928,10196,0.6179,Clear,4.5,99.21,Textiles,Sea,0,23.6,2024-08-31 14:24:00,23.6,Trieste
SC-91029,2024-08-09,Rotterdam,Tokyo,10766,10267,0.8463,Clear,2.1,100.63,Electronics,Sea,0,23.8,2024-09-01 19:12:00,23.8,Marsaxlokk
SC-30447,2024-09-14,Busan,Ningbo,9626,7372,0.6462,Clear,4.5,86.63,Auto Parts,Sea,0,17.1,2024-10-01 02:24:00,17.1,Tanger Med
SC-40431,2024-07-19,Los Angeles,Los Angeles,4327,8150,0.7609,Clear,1.3,124.51,Machinery,Sea,0,18.9,2024-08-06 21:36:00,18.9,Atina
SC-27908,2024-09-14,Antwerp,Trieste,2797,2472,0.7552,Clear,4.2,120.87,Machinery,Sea,0,5.7,2024-09-19 16:48:00,5.7,Barcelona
SC-39336,2024-12-14,Mersin,New York,12292,11573,0.6806,Clear,3.6,95.42,Auto Parts,Sea,0,26.8,2025-01-09 19:12:00,26.8,Piraeus
SC-50992,2024-08-12,Rotterdam,New York,14185,2837,0.8588,Clear,3.3,98.41,Chemicals,Sea,0,6.6,2024-08-18 14:24:00,6.6,Dubai
SC-65350,2024-07-20,Valencia,İzmir,19030,10794,0.7998,Rain,1.9,134.11,Auto Parts,Sea,0,25.0,2024-08-14 00:00:00,25.0,Marsaxlokk
SC-79561,2024-08-13,New York,Marsilya,13645,3186,0.7541,Clear,2.4,135.51,Auto Parts,Sea,0,7.4,2024-08-20 09:36:00,7.4,Ambarli
SC-61955,2024-08-23,Barcelona,Busan,3802,8461,0.9914,Clear,4.6,114.52,Chemicals,Sea,0,19.6,2024-09-11 14:24:00,19.6,Trieste
SC-71240,2024-07-01,New York,Busan,4153,3481,0.97,Clear,2.9,90.43,Chemicals,Sea,0,8.1,2024-07-09 02:24:00,8.1,Marsaxlokk
SC-30093,2024-07-18,Ningbo,Antwerp,7606,9699,0.9777,Clear,3.4,83.89,Textiles,Sea,0,22.5,2024-08-09 12:00:00,22.5,Barcelona
SC-16155,2024-12-22,Hamburg,Hamburg,2562,9332,0.9407,Clear,4.7,99.0,Textiles,Sea,0,21.6,2025-01-12 14:24:00,21.6,Mersin
SC-56607,2024-09-02,İzmir,Mersin,6794,2231,0.6276,Clear,2.9,131.18,Textiles,Sea,0,5.2,2024-09-07 04:48:00,5.2,Tanger Med
SC-43487,2024-12-18,Barcelona,Ambarli,8512,2327,0.675,Rain,2.6,122.06,Chemicals,Sea,0,5.4,2024-12-23 09:36:00,5.4,İzmir
SC-65668,2024-04-20,Ambarli,Los Angeles,15063,8381,0.6155,Fog,4.6,130.27,Electronics,Sea,0,19.4,2024-05-09 09:36:00,19.4,İzmir
SC-30963,2024-01-06,Antwerp,Valencia,10914,7239,0.9931,Rain,4.6,113.02,Auto Parts,Sea,0,16.8,2024-01-22 19:12:00,16.8,Jebel Ali
SC-60124,2024-08-23,Valencia,Ambarli,13474,2949,0.5763,Clear,2.4,132.83,Textiles,Sea,0,6.8,2024-08-29 19:12:00,6.8,New York
SC-62870,2024-05-06,Dubai,Dubai,7126,9038,0.6833,Clear,3.4,113.66,Electronics,Sea,0,20.9,2024-05-26 21:36:00,20.9,Singapore
SC-66547,2024-04-13,Antwerp,Los Angeles,7034,10048,0.5995,Storm,4.9,85.88,Auto Parts,Sea,1,30.2,2024-05-13 04:48:00,30.2,Mersin
SC-74110,2024-08-24,İzmir,Marsilya,5727,4297,0.6117,Clear,1.2,85.59,Electronics,Sea,0,9.9,2024-09-02 21:36:00,9.9,Tanger Med
SC-63554,2024-06-03,Busan,Dubai,9627,3307,0.6235,Clear,1.2,138.21,Machinery,Sea,0,7.7,2024-06-10 16:48:00,7.7,Marsaxlokk
SC-30936,2024-09-13,New York,Tokyo,3361,10389,0.8198,Clear,3.1,124.07,Machinery,Sea,0,24.0,2024-10-07 00:00:00,24.0,Barcelona
SC-14426,2024-08-22,Dubai,Trieste,8991,4779,0.538,Clear,2.2,99.54,Auto Parts,Sea,0,11.1,2024-09-02 02:24:00,11.1,Marsaxlokk
SC-98839,2024-10-15,Dubai,Hamburg,2578,9318,0.7863,Clear,3.3,133.0,Electronics,Sea,0,21.6,2024-11-05 14:24:00,21.6,Ambarli
SC-37606,2024-02-09,Dubai,Rotterdam,11095,5336,0.9096,Fog,3.9,89.5,Electronics,Sea,0,12.4,2024-02-21 09:36:00,12.4,Marsaxlokk
SC-57832,2024-10-14,Hamburg,Singapore,5702,7335,0.8833,Clear,1.3,125.17,Chemicals,Sea,0,17.0,2024-10-31 00:00:00,17.0,Marsaxlokk
SC-38151,2024-07-15,Marsilya,Busan,4840,11530,0.5756,Clear,4.5,149.26,Textiles,Sea,0,26.7,2024-08-10 16:48:00,26.7,Ambarli
SC-89303,2024-09-29,Marsilya,Tokyo,7714,11883,0.9574,Clear,2.1,90.5,Auto Parts,Sea,0,27.5,2024-10-26 12:00:00,27.5,Mersin
SC-21308,2024-09-20,New York,Antwerp,6910,10407,0.885,Clear,2.5,89.94,Electronics,Sea,0,24.1,2024-10-14 02:24:00,24.1,Jebel Ali
SC-72522,2024-02-26,Tokyo,Busan,2911,9502,0.5027,Clear,2.3,112.75,Textiles,Sea,0,22.0,2024-03-19 00:00:00,22.0,Singapore
